"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus"
"894","271","23230.01","2010",0.008,"T"
"894","281","23230.01","2013",0.288,"T"
"894","281","23230.01","2012",0.21,"T"
"894","281","23230.01","2011",0.114,"T"
"894","281","23230.01","2010",0.012,"T"
"894","664","23230.01","2013",0.061114,"T"
"894","664","23230.01","2012",0.046044,"T"
"894","664","23230.01","2011",0.025834,"T"
"894","664","23230.01","2010",0.002813,"T"
"894","674","23230.01","2013",0.000035,"T"
"894","674","23230.01","2012",0.000026,"T"
"894","674","23230.01","2011",0.000015,"T"
"894","674","23230.01","2010",0.000002,"T"
"894","684","23230.01","2013",0.000052,"T"
"894","684","23230.01","2012",0.000039,"T"
"894","684","23230.01","2011",0.000022,"T"
"894","684","23230.01","2010",0.000002,"T"
"894","665","23230.01","2013",0.017264,"T"
"894","665","23230.01","2012",0.013007,"T"
"894","665","23230.01","2011",0.007298,"T"
"894","665","23230.01","2010",0.000795,"T"
"894","5113","01530","2013",0,"E"
"894","5113","01530","2012",0,"E"
"894","5113","01530","2011",0,"E"
"894","5113","01530","2010",0,"E"
"894","5510","01530","2013",188355,""
"894","5510","01530","2012",163484,""
"894","5510","01530","2011",146614,""
"894","5510","01530","2010",252867,""
"894","5610","01530","2013",13,""
"894","5610","01530","2012",14,""
"894","5610","01530","2011",4,""
"894","5610","01530","2010",0,"E"
"894","5071","01530","2013",37673,"E"
"894","5071","01530","2012",0,"E"
"894","5071","01530","2011",0,"E"
"894","5071","01530","2010",0,"E"
"894","5910","01530","2013",3,""
"894","5910","01530","2012",21,"E"
"894","5910","01530","2011",21,""
"894","5910","01530","2010",0,"T"
"894","5016","01530","2013",14173.71375,"I"
"894","5016","01530","2012",12302.171,"I"
"894","5016","01530","2011",11032.7035,"I"
"894","5016","01530","2010",19028.24175,"I"
"894","5141","01530","2013",136518.28625,"E"
"894","5141","01530","2012",151174.829,"E"
"894","5141","01530","2011",135564.2965,"E"
"894","5141","01530","2010",233838.75825,"E"
"894","261","01530","2013",133706.009553,"T"
"894","261","01530","2012",148060.627523,"T"
"894","261","01530","2011",132771.671992,"T"
"894","261","01530","2010",229021.67983,"T"
"894","271","01530","2013",1473.032309,"T"
"894","271","01530","2012",1631.176405,"T"
"894","271","01530","2011",1462.738759,"T"
"894","271","01530","2010",2523.120202,"T"
"894","281","01530","2013",339.930533,"T"
"894","281","01530","2012",376.425324,"T"
"894","281","01530","2011",337.555098,"T"
"894","281","01530","2010",582.258508,"T"
"894","664","01530","2013",24.04453,"T"
"894","664","01530","2012",27.511357,"T"
"894","664","01530","2011",25.49858,"T"
"894","664","01530","2010",45.49396,"T"
"894","674","01530","2013",0.264897,"T"
"894","674","01530","2012",0.303091,"T"
"894","674","01530","2011",0.280917,"T"
"894","674","01530","2010",0.501205,"T"
"894","684","01530","2013",0.06113,"T"
"894","684","01530","2012",0.069944,"T"
"894","684","01530","2011",0.064827,"T"
"894","684","01530","2010",0.115663,"T"
"894","665","01530","2013",24.550265,"T"
"894","665","01530","2012",28.090012,"T"
"894","665","01530","2011",26.034899,"T"
"894","665","01530","2010",46.450848,"T"
"894","5510","01520.01","2013",1114583,""
"894","5510","01520.01","2012",1107954,""
"894","5510","01520.01","2011",1132150,""
"894","5510","01520.01","2010",1151700,""
"894","5016","01520.01","2013",89099.062579,"E"
"894","5016","01520.01","2012",88569.144497,"E"
"894","5016","01520.01","2011",90503.357488,"E"
"894","5016","01520.01","2010",92066.172167,"E"
"894","5141","01520.01","2013",1025483.937421,"E"
"894","5141","01520.01","2012",1019384.855503,"E"
"894","5141","01520.01","2011",1041646.642512,"E"
"894","5141","01520.01","2010",1059633.827833,"E"
"894","261","01520.01","2013",1250475.113291,"T"
"894","261","01520.01","2012",1243037.8928,"T"
"894","261","01520.01","2011",1270183.915879,"T"
"894","261","01520.01","2010",1292117.48966,"T"
"894","271","01520.01","2013",10265.094214,"T"
"894","271","01520.01","2012",10204.042404,"T"
"894","271","01520.01","2011",10426.882892,"T"
"894","271","01520.01","2010",10606.934617,"T"
"894","281","01520.01","2013",1866.380766,"T"
"894","281","01520.01","2012",1855.280437,"T"
"894","281","01520.01","2011",1895.796889,"T"
"894","281","01520.01","2010",1928.533567,"T"
"894","664","01520.01","2013",224.874605,"T"
"894","664","01520.01","2012",230.970652,"T"
"894","664","01520.01","2011",243.936724,"T"
"894","664","01520.01","2010",256.672389,"T"
"894","674","01520.01","2013",1.845986,"T"
"894","674","01520.01","2012",1.896028,"T"
"894","674","01520.01","2011",2.002466,"T"
"894","674","01520.01","2010",2.107012,"T"
"894","684","01520.01","2013",0.335634,"T"
"894","684","01520.01","2012",0.344732,"T"
"894","684","01520.01","2011",0.364085,"T"
"894","684","01520.01","2010",0.383093,"T"
"894","5165","01520.01","2013",0,"E"
"894","5165","01520.01","2012",0,"E"
"894","5165","01520.01","2011",0,"E"
"894","5165","01520.01","2010",0,"E"
"894","665","01520.01","2013",184.414142,"T"
"894","665","01520.01","2012",189.41336,"T"
"894","665","01520.01","2011",200.046518,"T"
"894","665","01520.01","2010",210.490724,"T"
"894","5510","23170.01","2013",0,"I"
"894","5510","23170.01","2012",0,"I"
"894","5510","23170.01","2011",0,"I"
"894","5510","23170.01","2010",0,"I"
"894","5610","23170.01","2013",16,""
"894","5610","23170.01","2012",1,""
"894","5610","23170.01","2011",1,""
"894","5610","23170.01","2010",0,"E"
"894","5910","23170.01","2013",5,""
"894","5910","23170.01","2012",0,"E"
"894","5910","23170.01","2011",0,"E"
"894","5910","23170.01","2010",0,"E"
"894","5141","23170.01","2013",11,"E"
"894","5141","23170.01","2012",1,"E"
"894","5141","23170.01","2011",1,"E"
"894","5141","23170.01","2010",0,"I"
"894","261","23170.01","2013",37.84,"T"
"894","261","23170.01","2012",3.44,"T"
"894","261","23170.01","2011",3.44,"T"
"894","261","23170.01","2010",0,"T"
"894","271","23170.01","2013",0.176,"T"
"894","271","23170.01","2012",0.016,"T"
"894","271","23170.01","2011",0.016,"T"
"894","271","23170.01","2010",0,"T"
"894","281","23170.01","2013",0.055,"T"
"894","281","23170.01","2012",0.005,"T"
"894","281","23170.01","2011",0.005,"T"
"894","281","23170.01","2010",0,"T"
"894","664","23170.01","2013",0.006805,"T"
"894","664","23170.01","2012",0.000639,"T"
"894","664","23170.01","2011",0.000661,"T"
"894","664","23170.01","2010",0,"T"
"894","674","23170.01","2013",0.000032,"T"
"894","674","23170.01","2012",0.000003,"T"
"894","674","23170.01","2011",0.000003,"T"
"894","674","23170.01","2010",0,"T"
"894","684","23170.01","2013",0.00001,"T"
"894","684","23170.01","2012",0.000001,"T"
"894","684","23170.01","2011",0.000001,"T"
"894","684","23170.01","2010",0,"T"
"894","665","23170.01","2013",0.001978,"T"
"894","665","23170.01","2012",0.000186,"T"
"894","665","23170.01","2011",0.000192,"T"
"894","665","23170.01","2010",0,"T"
"894","5510","23230.02","2013",0,"I"
"894","5510","23230.02","2012",0,"I"
"894","5510","23230.02","2011",0,"I"
"894","5510","23230.02","2010",0,"I"
"894","5510","01520.02","2013",0,"I"
"894","5510","01520.02","2012",0,"I"
"894","5510","01520.02","2011",0,"I"
"894","5510","01520.02","2010",0,"I"
"894","5610","01520.02","2013",0,"E"
"894","5610","01520.02","2012",0,""
"894","5610","01520.02","2011",0,""
"894","5610","01520.02","2010",0,"E"
"894","5071","01520.02","2013",0,"E"
"894","5071","01520.02","2012",0,"E"
"894","5910","01520.02","2013",241,""
"894","5910","01520.02","2012",83,""
"894","5910","01520.02","2011",0,"E"
"894","5910","01520.02","2010",0,"E"
"894","5141","01520.02","2013",0,"I"
"894","5141","01520.02","2012",0,"I"
"894","5141","01520.02","2011",0,"I"
"894","5141","01520.02","2010",0,"I"
"894","261","01520.02","2013",0,"T"
"894","261","01520.02","2012",0,"T"
"894","261","01520.02","2011",0,"T"
"894","261","01520.02","2010",0,"T"
"894","271","01520.02","2013",0,"T"
"894","271","01520.02","2012",0,"T"
"894","271","01520.02","2011",0,"T"
"894","271","01520.02","2010",0,"T"
"894","281","01520.02","2013",0,"T"
"894","281","01520.02","2012",0,"T"
"894","281","01520.02","2011",0,"T"
"894","281","01520.02","2010",0,"T"
"894","664","01520.02","2013",0,"T"
"894","664","01520.02","2012",0,"T"
"894","664","01520.02","2011",0,"T"
"894","664","01520.02","2010",0,"T"
"894","674","01520.02","2013",0,"T"
"894","674","01520.02","2012",0,"T"
"894","674","01520.02","2011",0,"T"
"894","674","01520.02","2010",0,"T"
"894","684","01520.02","2013",0,"T"
"894","684","01520.02","2012",0,"T"
"894","684","01520.02","2011",0,"T"
"894","684","01520.02","2010",0,"T"
"894","5166","01520.02","2013",-241,"I"
"894","5166","01520.02","2012",-83,"I"
"894","665","01520.02","2013",0,"T"
"894","665","01520.02","2012",0,"T"
"894","665","01520.02","2011",0,"T"
"894","665","01520.02","2010",0,"T"
"894","5113","23220.06","2013",0,"E"
"894","5113","23220.06","2012",0,"E"
"894","5113","23220.06","2011",0,"E"
"894","5113","23220.06","2010",0,"E"
"894","5510","23220.06","2013",0,"I"
"894","5510","23220.06","2012",0,"I"
"894","5510","23220.06","2011",0,"I"
"894","5510","23220.06","2010",0,"I"
"894","5610","23220.06","2013",5,""
"894","5610","23220.06","2012",24,""
"894","5610","23220.06","2011",0,"T"
"894","5610","23220.06","2010",12,"T"
"894","5910","23220.06","2013",31,""
"894","5910","23220.06","2012",30,""
"894","5910","23220.06","2011",3,""
"894","5910","23220.06","2010",18,""
"894","5166","23220.06","2013",-26,"I"
"894","5166","23220.06","2012",-6,"I"
"894","5166","23220.06","2011",-3,"I"
"894","5166","23220.06","2010",-6,"I"
"894","5113","01599.10","2013",0,"E"
"894","5113","01599.10","2012",0,"E"
"894","5113","01599.10","2011",0,"E"
"894","5113","01599.10","2010",0,"E"
"894","5610","01599.10","2013",1,""
"894","5610","01599.10","2012",1,""
"894","5610","01599.10","2011",0,""
"894","5610","01599.10","2010",0,""
"894","5071","01599.10","2013",0,"E"
"894","5910","01599.10","2013",24,""
"894","5910","01599.10","2012",1,""
"894","5910","01599.10","2011",0,"E"
"894","5910","01599.10","2010",0,"E"
"894","5141","01599.10","2013",0,"I"
"894","5141","01599.10","2012",0,"I"
"894","5141","01599.10","2011",0,"I"
"894","5141","01599.10","2010",0,"I"
"894","261","01599.10","2013",0,"T"
"894","261","01599.10","2012",0,"T"
"894","261","01599.10","2011",0,"T"
"894","261","01599.10","2010",0,"T"
"894","271","01599.10","2013",0,"T"
"894","271","01599.10","2012",0,"T"
"894","271","01599.10","2011",0,"T"
"894","271","01599.10","2010",0,"T"
"894","281","01599.10","2013",0,"T"
"894","281","01599.10","2012",0,"T"
"894","281","01599.10","2011",0,"T"
"894","281","01599.10","2010",0,"T"
"894","664","01599.10","2013",0,"T"
"894","664","01599.10","2012",0,"T"
"894","664","01599.10","2011",0,"T"
"894","664","01599.10","2010",0,"T"
"894","674","01599.10","2013",0,"T"
"894","674","01599.10","2012",0,"T"
"894","674","01599.10","2011",0,"T"
"894","674","01599.10","2010",0,"T"
"894","684","01599.10","2013",0,"T"
"894","684","01599.10","2012",0,"T"
"894","684","01599.10","2011",0,"T"
"894","684","01599.10","2010",0,"T"
"894","5166","01599.10","2013",-23,"I"
"894","665","01599.10","2013",0,"T"
"894","665","01599.10","2012",0,"T"
"894","665","01599.10","2011",0,"T"
"894","665","01599.10","2010",0,"T"
"894","5510","23170.02","2013",0,"I"
"894","5510","23170.02","2012",0,"I"
"894","5510","23170.02","2011",0,"I"
"894","5510","23170.02","2010",0,"I"
"894","5610","23170.02","2013",0,"M"
"894","5610","23170.02","2012",0,"M"
"894","5610","23170.02","2011",0,"M"
"894","5610","23170.02","2010",0,"M"
"894","5141","23170.02","2013",0,"I"
"894","5141","23170.02","2012",0,"I"
"894","5141","23170.02","2011",0,"I"
"894","5141","23170.02","2010",0,"I"
"894","261","23170.02","2013",0,"T"
"894","261","23170.02","2012",0,"T"
"894","261","23170.02","2011",0,"T"
"894","261","23170.02","2010",0,"T"
"894","271","23170.02","2013",0,"T"
"894","271","23170.02","2012",0,"T"
"894","271","23170.02","2011",0,"T"
"894","271","23170.02","2010",0,"T"
"894","281","23170.02","2013",0,"T"
"894","281","23170.02","2012",0,"T"
"894","281","23170.02","2011",0,"T"
"894","281","23170.02","2010",0,"T"
"894","664","23170.02","2013",0,"T"
"894","664","23170.02","2012",0,"T"
"894","664","23170.02","2011",0,"T"
"894","664","23170.02","2010",0,"T"
"894","674","23170.02","2013",0,"T"
"894","674","23170.02","2012",0,"T"
"894","674","23170.02","2011",0,"T"
"894","674","23170.02","2010",0,"T"
"894","684","23170.02","2013",0,"T"
"894","684","23170.02","2012",0,"T"
"894","684","23170.02","2011",0,"T"
"894","684","23170.02","2010",0,"T"
"894","665","23170.02","2013",0,"T"
"894","665","23170.02","2012",0,"T"
"894","665","23170.02","2011",0,"T"
"894","665","23170.02","2010",0,"T"
"894","5510","01599.20","2013",0,"I"
"894","5510","01599.20","2012",0,"I"
"894","5510","01599.20","2011",0,"I"
"894","5510","01599.20","2010",0,"I"
"894","5113","23210.01","2013",0,"E"
"894","5113","23210.01","2012",0,"E"
"894","5113","23210.01","2011",0,"E"
"894","5113","23210.01","2010",0,"E"
"894","5610","23210.01","2013",0,""
"894","5610","23210.01","2012",0,""
"894","5610","23210.01","2011",0,""
"894","5610","23210.01","2010",0,"E"
"894","5071","23210.01","2013",0,"E"
"894","5071","23210.01","2012",0,"E"
"894","5071","23210.01","2011",0,"E"
"894","5071","23210.01","2010",0,"E"
"894","5910","23210.01","2013",0,"E"
"894","5910","23210.01","2012",0,"E"
"894","5910","23210.01","2011",0,"E"
"894","5910","23210.01","2010",0,"E"
"894","5141","23210.01","2013",0,"E"
"894","5141","23210.01","2012",0,"E"
"894","5141","23210.01","2011",0,"E"
"894","5141","23210.01","2010",0,"E"
"894","261","23210.01","2013",0,"T"
"894","261","23210.01","2012",0,"T"
"894","261","23210.01","2011",0,"T"
"894","261","23210.01","2010",0,"T"
"894","271","23210.01","2013",0,"T"
"894","271","23210.01","2012",0,"T"
"894","271","23210.01","2011",0,"T"
"894","271","23210.01","2010",0,"T"
"894","281","23210.01","2013",0,"T"
"894","281","23210.01","2012",0,"T"
"894","281","23210.01","2011",0,"T"
"894","281","23210.01","2010",0,"T"
"894","664","23210.01","2013",0,"T"
"894","664","23210.01","2012",0,"T"
"894","664","23210.01","2011",0,"T"
"894","664","23210.01","2010",0,"T"
"894","674","23210.01","2013",0,"T"
"894","674","23210.01","2012",0,"T"
"894","674","23210.01","2011",0,"T"
"894","674","23210.01","2010",0,"T"
"894","684","23210.01","2013",0,"T"
"894","684","23210.01","2012",0,"T"
"894","684","23210.01","2011",0,"T"
"894","684","23210.01","2010",0,"T"
"894","665","23210.01","2013",0,"T"
"894","665","23210.01","2012",0,"T"
"894","665","23210.01","2011",0,"T"
"894","665","23210.01","2010",0,"T"
"894","5113","23210.02","2013",5,"E"
"894","5113","23210.02","2012",5,"E"
"894","5113","23210.02","2011",5,"E"
"894","5113","23210.02","2010",5,"E"
"894","5610","23210.02","2013",25,""
"894","5610","23210.02","2012",35,""
"894","5610","23210.02","2011",23,""
"894","5610","23210.02","2010",7,"T"
"894","5910","23210.02","2013",0,"E"
"894","5910","23210.02","2012",0,"E"
"894","5910","23210.02","2011",0,"E"
"894","5910","23210.02","2010",0,"E"
"894","5165","23210.02","2013",25,"E"
"894","5165","23210.02","2012",35,"E"
"894","5165","23210.02","2011",23,"E"
"894","5165","23210.02","2010",7,"E"
"894","5510","01802","2013",4600000,"E"
"894","5510","01802","2012",4300000,"E"
"894","5510","01802","2011",4200000,"E"
"894","5510","01802","2010",3700000,"E"
"894","5610","01802","2013",0,""
"894","5610","01802","2012",2,""
"894","5610","01802","2011",0,"M"
"894","5610","01802","2010",0,"M"
"894","5520","01802","2013",117234.683554,"E"
"894","5520","01802","2012",213781.13019,"E"
"894","5520","01802","2011",66759.350459,"E"
"894","5520","01802","2010",61675.560684,"E"
"894","5016","01802","2013",247415.6,"I"
"894","5016","01802","2012",231279.8,"I"
"894","5016","01802","2011",225901.2,"I"
"894","5016","01802","2010",199008.2,"I"
"894","5023","01802","2013",4235349.716446,"E"
"894","5023","01802","2012",3854941.06981,"E"
"894","5023","01802","2011",3907339.449541,"E"
"894","5023","01802","2010",3439316.239316,"E"
"894","5113","01801","2013",0,"E"
"894","5113","01801","2012",0,"E"
"894","5113","01801","2011",0,"E"
"894","5113","01801","2010",0,"E"
"894","5610","01801","2013",0,""
"894","5610","01801","2012",0,""
"894","5610","01801","2011",0,""
"894","5610","01801","2010",0,"E"
"894","5910","01801","2013",0,"E"
"894","5910","01801","2012",0,"E"
"894","5910","01801","2011",0,"E"
"894","5910","01801","2010",0,"E"
"894","5113","23530","2013",0,"E"
"894","5113","23530","2012",0.595263,"E"
"894","5113","23530","2011",0,"E"
"894","5113","23530","2010",0,"E"
"894","5610","23530","2013",2,""
"894","5610","23530","2012",1,""
"894","5610","23530","2011",32,""
"894","5610","23530","2010",0,"E"
"894","5071","23530","2013",0,"E"
"894","5071","23530","2012",-0.595263,"E"
"894","5071","23530","2011",0.595263,"E"
"894","5071","23530","2010",0,"E"
"894","5910","23530","2013",15,""
"894","5910","23530","2012",0,""
"894","5910","23530","2011",0,"E"
"894","5910","23530","2010",0,"E"
"894","5141","23530","2013",0,"E"
"894","5141","23530","2012",1.595263,"I"
"894","5141","23530","2011",31.404737,"E"
"894","5141","23530","2010",0,"E"
"894","261","23530","2013",0,"T"
"894","261","23530","2012",4.291257,"T"
"894","261","23530","2011",84.478743,"T"
"894","261","23530","2010",0,"T"
"894","271","23530","2013",0,"T"
"894","271","23530","2012",0,"T"
"894","271","23530","2011",0,"T"
"894","271","23530","2010",0,"T"
"894","281","23530","2013",0,"T"
"894","281","23530","2012",0.001595,"T"
"894","281","23530","2011",0.031405,"T"
"894","281","23530","2010",0,"T"
"894","664","23530","2013",0,"T"
"894","664","23530","2012",0.000797,"T"
"894","664","23530","2011",0.016224,"T"
"894","664","23530","2010",0,"T"
"894","674","23530","2013",0,"T"
"894","674","23530","2012",0,"T"
"894","674","23530","2011",0,"T"
"894","674","23530","2010",0,"T"
"894","684","23530","2013",0,"T"
"894","684","23530","2012",0,"T"
"894","684","23530","2011",0.000006,"T"
"894","684","23530","2010",0,"T"
"894","5166","23530","2013",-13,"I"
"894","665","23530","2013",0,"T"
"894","665","23530","2012",0.000296,"T"
"894","665","23530","2011",0.006031,"T"
"894","665","23530","2010",0,"T"
"894","5113","2351f","2013",50000,"T"
"894","5113","2351f","2012",50000,"T"
"894","5113","2351f","2011",50000,"T"
"894","5113","2351f","2010",46000,"T"
"894","5510","2351f","2013",448100,"T"
"894","5510","2351f","2012",425200,"T"
"894","5510","2351f","2011",425900,"T"
"894","5510","2351f","2010",402400,"T"
"894","5610","2351f","2013",526,""
"894","5610","2351f","2012",2,""
"894","5610","2351f","2011",7,""
"894","5610","2351f","2010",3,"T"
"894","5071","2351f","2013",0,"T"
"894","5071","2351f","2012",0,"T"
"894","5071","2351f","2011",0,"T"
"894","5071","2351f","2010",4000,"T"
"894","5910","2351f","2013",201450,""
"894","5910","2351f","2012",170286,""
"894","5910","2351f","2011",257730,""
"894","5910","2351f","2010",273679,""
"894","5023","2351f","2013",247176,"E"
"894","5023","2351f","2012",254916,"E"
"894","5023","2351f","2011",168177,"E"
"894","5023","2351f","2010",124724,"E"
"894","5510","23511.02","2013",0,"I"
"894","5510","23511.02","2012",0,"I"
"894","5510","23511.02","2011",0,"I"
"894","5510","23511.02","2010",0,"I"
"894","5113","23520","2013",53301.187119,"E"
"894","5113","23520","2012",14654.461523,"E"
"894","5113","23520","2011",0,"E"
"894","5113","23520","2010",10954.639646,"E"
"894","5510","23520","2013",227401.92,"I"
"894","5510","23520","2012",234522.72,"I"
"894","5510","23520","2011",154722.84,"I"
"894","5510","23520","2010",114746.08,"I"
"894","5610","23520","2013",2348,""
"894","5610","23520","2012",805,""
"894","5610","23520","2011",24,""
"894","5610","23520","2010",47,""
"894","5071","23520","2013",66698.812881,"E"
"894","5071","23520","2012",38646.725596,"E"
"894","5071","23520","2011",14654.461523,"E"
"894","5071","23520","2010",-10954.639646,"E"
"894","5910","23520","2013",9423,""
"894","5910","23520","2012",51639,""
"894","5910","23520","2011",4235,""
"894","5910","23520","2010",10,""
"894","5023","23520","2013",11928.26148,"E"
"894","5023","23520","2012",9966.115541,"E"
"894","5023","23520","2011",8178.982395,"E"
"894","5023","23520","2010",6226.427318,"E"
"894","5141","23520","2013",141699.845639,"I"
"894","5141","23520","2012",135075.878863,"I"
"894","5141","23520","2011",127678.396082,"E"
"894","5141","23520","2010",119511.292328,"I"
"894","261","23520","2013",565382.3841,"T"
"894","261","23520","2012",538952.756663,"T"
"894","261","23520","2011",509436.800367,"T"
"894","261","23520","2010",476850.056389,"T"
"894","271","23520","2013",0,"T"
"894","271","23520","2012",0,"T"
"894","271","23520","2011",0,"T"
"894","271","23520","2010",0,"T"
"894","281","23520","2013",0,"T"
"894","281","23520","2012",0,"T"
"894","281","23520","2011",0,"T"
"894","281","23520","2010",0,"T"
"894","664","23520","2013",101.673467,"T"
"894","664","23520","2012",100.143584,"T"
"894","664","23520","2011",97.836496,"T"
"894","664","23520","2010",94.723772,"T"
"894","674","23520","2013",0,"T"
"894","674","23520","2012",0,"T"
"894","674","23520","2011",0,"T"
"894","674","23520","2010",0,"T"
"894","684","23520","2013",0,"T"
"894","684","23520","2012",0,"T"
"894","684","23520","2011",0,"T"
"894","684","23520","2010",0,"T"
"894","665","23520","2013",25.482072,"T"
"894","665","23520","2012",25.098643,"T"
"894","665","23520","2011",24.520425,"T"
"894","665","23520","2010",23.740294,"T"
"894","5510","23540","2013",128000,"T"
"894","5510","23540","2012",125000,"T"
"894","5510","23540","2011",117000,"T"
"894","5510","23540","2010",120000,"T"
"894","5610","23540","2013",1,""
"894","5610","23540","2012",0,""
"894","5610","23540","2011",0,""
"894","5610","23540","2010",7,""
"894","5910","23540","2013",54323,""
"894","5910","23540","2012",50864,""
"894","5910","23540","2011",51313,""
"894","5910","23540","2010",42497,""
"894","5520","23540","2013",56098.65229,"E"
"894","5520","23540","2012",56474.283708,"E"
"894","5520","23540","2011",50046.709961,"E"
"894","5520","23540","2010",59038.481922,"E"
"894","5023","23540","2013",17579.34771,"E"
"894","5023","23540","2012",17661.716292,"E"
"894","5023","23540","2011",15640.290039,"E"
"894","5023","23540","2010",18471.518078,"E"
"894","5113","23210.03","2013",0,"E"
"894","5113","23210.03","2012",0,"E"
"894","5113","23210.03","2011",0,"E"
"894","5113","23210.03","2010",0,"E"
"894","5510","23210.03","2013",0,"I"
"894","5510","23210.03","2012",0,"I"
"894","5510","23210.03","2011",0,"I"
"894","5510","23210.03","2010",0,"I"
"894","5610","23210.03","2013",0,""
"894","5610","23210.03","2012",4,""
"894","5610","23210.03","2011",1,""
"894","5610","23210.03","2010",0,"T"
"894","5071","23210.03","2013",0,"E"
"894","5071","23210.03","2012",0,"E"
"894","5071","23210.03","2011",0,"E"
"894","5071","23210.03","2010",0,"E"
"894","5141","23210.03","2013",0,"E"
"894","5141","23210.03","2012",4,"E"
"894","5141","23210.03","2011",1,"E"
"894","5141","23210.03","2010",0,"E"
"894","261","23210.03","2013",0,"T"
"894","261","23210.03","2012",12,"T"
"894","261","23210.03","2011",3,"T"
"894","261","23210.03","2010",0,"T"
"894","271","23210.03","2013",0,"T"
"894","271","23210.03","2012",0,"T"
"894","271","23210.03","2011",0,"T"
"894","271","23210.03","2010",0,"T"
"894","281","23210.03","2013",0,"T"
"894","281","23210.03","2012",0,"T"
"894","281","23210.03","2011",0,"T"
"894","281","23210.03","2010",0,"T"
"894","664","23210.03","2013",0,"T"
"894","664","23210.03","2012",0.00223,"T"
"894","664","23210.03","2011",0.000576,"T"
"894","664","23210.03","2010",0,"T"
"894","674","23210.03","2013",0,"T"
"894","674","23210.03","2012",0,"T"
"894","674","23210.03","2011",0,"T"
"894","674","23210.03","2010",0,"T"
"894","684","23210.03","2013",0,"T"
"894","684","23210.03","2012",0,"T"
"894","684","23210.03","2011",0,"T"
"894","684","23210.03","2010",0,"T"
"894","665","23210.03","2013",0,"T"
"894","665","23210.03","2012",0.000743,"T"
"894","665","23210.03","2011",0.000192,"T"
"894","665","23210.03","2010",0,"T"
"894","5113","23210.04","2013",0,"E"
"894","5113","23210.04","2012",0,"E"
"894","5113","23210.04","2011",0,"E"
"894","5113","23210.04","2010",8,"E"
"894","5510","23210.04","2013",0,"I"
"894","5510","23210.04","2012",0,"I"
"894","5510","23210.04","2011",0,"I"
"894","5510","23210.04","2010",0,"I"
"894","5610","23210.04","2013",37,""
"894","5610","23210.04","2012",24,""
"894","5610","23210.04","2011",38,""
"894","5610","23210.04","2010",16,"T"
"894","5071","23210.04","2013",0,"E"
"894","5071","23210.04","2012",0,"E"
"894","5071","23210.04","2011",0,"E"
"894","5071","23210.04","2010",-8,"E"
"894","5910","23210.04","2013",429,""
"894","5910","23210.04","2012",456,""
"894","5910","23210.04","2011",12,"T"
"894","5910","23210.04","2010",12,""
"894","5141","23210.04","2013",0,"E"
"894","5141","23210.04","2012",0,"E"
"894","5141","23210.04","2011",26,"E"
"894","5141","23210.04","2010",12,"E"
"894","261","23210.04","2013",0,"T"
"894","261","23210.04","2012",0,"T"
"894","261","23210.04","2011",80.86,"T"
"894","261","23210.04","2010",37.32,"T"
"894","271","23210.04","2013",0,"T"
"894","271","23210.04","2012",0,"T"
"894","271","23210.04","2011",0.338,"T"
"894","271","23210.04","2010",0.156,"T"
"894","281","23210.04","2013",0,"T"
"894","281","23210.04","2012",0,"T"
"894","281","23210.04","2011",0,"T"
"894","281","23210.04","2010",0,"T"
"894","664","23210.04","2013",0,"T"
"894","664","23210.04","2012",0,"T"
"894","664","23210.04","2011",0.015529,"T"
"894","664","23210.04","2010",0.007413,"T"
"894","674","23210.04","2013",0,"T"
"894","674","23210.04","2012",0,"T"
"894","674","23210.04","2011",0.000065,"T"
"894","674","23210.04","2010",0.000031,"T"
"894","684","23210.04","2013",0,"T"
"894","684","23210.04","2012",0,"T"
"894","684","23210.04","2011",0,"T"
"894","684","23210.04","2010",0,"T"
"894","5166","23210.04","2013",-392,"I"
"894","5166","23210.04","2012",-432,"I"
"894","665","23210.04","2013",0,"T"
"894","665","23210.04","2012",0,"T"
"894","665","23210.04","2011",0.004993,"T"
"894","665","23210.04","2010",0.002384,"T"
"894","5113","23670.01","2013",0,"E"
"894","5113","23670.01","2012",211.46321,"E"
"894","5113","23670.01","2011",0,"E"
"894","5113","23670.01","2010",0,"E"
"894","5510","23670.01","2013",5964.13,"I"
"894","5510","23670.01","2012",4983.06,"I"
"894","5510","23670.01","2011",4089.49,"I"
"894","5510","23670.01","2010",3113.21,"I"
"894","5610","23670.01","2013",3202,""
"894","5610","23670.01","2012",2710,""
"894","5610","23670.01","2011",3655,""
"894","5610","23670.01","2010",2449,"T"
"894","5071","23670.01","2013",0,"E"
"894","5071","23670.01","2012",-211.46321,"E"
"894","5071","23670.01","2011",211.46321,"E"
"894","5071","23670.01","2010",0,"E"
"894","5910","23670.01","2013",6488,""
"894","5910","23670.01","2012",7335,""
"894","5910","23670.01","2011",6303,""
"894","5910","23670.01","2010",3537,""
"894","5141","23670.01","2013",2678.13,"E"
"894","5141","23670.01","2012",569.52321,"I"
"894","5141","23670.01","2011",1230.02679,"E"
"894","5141","23670.01","2010",2025.21,"E"
"894","261","23670.01","2013",11007.1143,"T"
"894","261","23670.01","2012",2340.740393,"T"
"894","261","23670.01","2011",5055.410107,"T"
"894","261","23670.01","2010",8323.6131,"T"
"894","271","23670.01","2013",74.98764,"T"
